month,duration,previous,poutcome,emp.var.rate,euribor3m,nr.employed,price
0.0,593.0,1.0,1.0,-1.8,1.334,5099.1,0
0.0,518.0,0.0,0.0,1.1,4.858,5191.0,0
3.0,219.0,0.0,0.0,1.4,4.963,5228.1,0
1.0,70.0,0.0,0.0,1.4,4.864,5228.1,0
2.0,102.0,0.0,0.0,1.4,4.957,5228.1,0
0.0,152.0,0.0,0.0,1.1,4.864,5191.0,0
0.0,135.0,0.0,0.0,-1.8,1.266,5099.1,0
4.0,110.0,2.0,1.0,-3.4,0.735,5017.5,0
8.0,103.0,0.0,0.0,-1.8,1.415,5099.1,0
3.0,405.0,0.0,0.0,-2.9,0.861,5076.2,1
1.0,268.0,0.0,0.0,1.4,4.865,5228.1,0
3.0,80.0,0.0,0.0,1.4,4.965,5228.1,0
0.0,138.0,0.0,0.0,1.1,4.856,5191.0,0
5.0,552.0,1.0,1.0,-0.1,4.021,5195.8,0
0.0,22.0,1.0,1.0,-1.8,1.25,5099.1,0
0.0,354.0,0.0,0.0,1.1,4.857,5191.0,0
2.0,75.0,0.0,0.0,1.4,4.963,5228.1,0
9.0,613.0,0.0,0.0,-3.4,0.766,5017.5,0
3.0,599.0,0.0,0.0,1.4,4.963,5228.1,0
5.0,85.0,0.0,0.0,-0.1,4.021,5195.8,0
2.0,57.0,0.0,0.0,1.4,4.962,5228.1,0
1.0,360.0,0.0,0.0,1.4,4.865,5228.1,0
0.0,154.0,0.0,0.0,-1.8,1.313,5099.1,0
1.0,26.0,0.0,0.0,1.4,4.961,5228.1,0
3.0,138.0,0.0,0.0,-2.9,0.884,5076.2,0
3.0,112.0,0.0,0.0,1.4,4.966,5228.1,0
5.0,591.0,1.0,1.0,-0.1,4.021,5195.8,1
4.0,98.0,0.0,0.0,-3.4,0.742,5017.5,0
5.0,104.0,0.0,0.0,-0.1,4.191,5195.8,0
0.0,55.0,0.0,0.0,-1.8,1.327,5099.1,0
8.0,108.0,0.0,0.0,-1.8,1.405,5099.1,1
0.0,80.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,84.0,0.0,0.0,-1.8,1.299,5099.1,0
3.0,27.0,0.0,0.0,1.4,4.966,5228.1,0
2.0,96.0,0.0,0.0,1.4,4.963,5228.1,0
0.0,319.0,0.0,0.0,1.1,4.856,5191.0,0
0.0,114.0,1.0,1.0,-1.8,1.313,5099.1,0
0.0,201.0,0.0,0.0,-1.8,1.327,5099.1,0
2.0,86.0,0.0,0.0,1.4,4.961,5228.1,0
3.0,212.0,0.0,0.0,1.4,4.963,5228.1,0
5.0,358.0,0.0,0.0,-0.1,4.021,5195.8,0
0.0,70.0,0.0,0.0,1.1,4.855,5191.0,0
0.0,131.0,0.0,0.0,-1.8,1.313,5099.1,0
1.0,16.0,0.0,0.0,1.4,4.959,5228.1,0
2.0,155.0,0.0,0.0,1.4,4.963,5228.1,0
0.0,430.0,0.0,0.0,1.1,4.857,5191.0,1
1.0,439.0,0.0,0.0,-2.9,1.26,5076.2,0
0.0,199.0,0.0,0.0,1.1,4.86,5191.0,0
5.0,385.0,0.0,0.0,-0.1,4.12,5195.8,0
1.0,155.0,0.0,0.0,1.4,4.959,5228.1,0
3.0,430.0,0.0,0.0,1.4,4.964,5228.1,0
8.0,196.0,1.0,1.0,-1.8,0.638,5008.7,1
1.0,283.0,0.0,0.0,1.4,4.959,5228.1,0
5.0,177.0,0.0,0.0,-0.1,4.153,5195.8,0
0.0,169.0,0.0,0.0,1.1,4.855,5191.0,0
0.0,52.0,0.0,0.0,1.1,4.857,5191.0,0
2.0,818.0,0.0,0.0,1.4,4.958,5228.1,0
3.0,155.0,0.0,0.0,1.4,4.964,5228.1,0
3.0,63.0,0.0,0.0,1.4,4.965,5228.1,0
0.0,12.0,0.0,0.0,1.1,4.855,5191.0,0
5.0,88.0,0.0,0.0,-0.1,4.191,5195.8,0
1.0,119.0,0.0,0.0,1.4,4.959,5228.1,0
0.0,98.0,0.0,0.0,1.1,4.857,5191.0,0
5.0,204.0,1.0,2.0,-3.4,0.722,5017.5,0
5.0,88.0,0.0,0.0,-0.1,4.076,5195.8,0
8.0,140.0,2.0,1.0,-1.8,1.435,5099.1,0
0.0,12.0,0.0,0.0,-1.8,1.25,5099.1,0
0.0,272.0,0.0,0.0,1.1,4.857,5191.0,0
1.0,165.0,1.0,1.0,-1.7,0.702,4991.6,0
0.0,263.0,1.0,1.0,-1.8,1.266,5099.1,0
0.0,360.0,0.0,0.0,-1.8,1.291,5099.1,0
0.0,354.0,1.0,1.0,-1.8,1.281,5099.1,0
5.0,384.0,1.0,1.0,-0.1,4.12,5195.8,0
8.0,209.0,0.0,0.0,-1.8,1.365,5099.1,0
5.0,178.0,0.0,0.0,-0.1,4.076,5195.8,0
1.0,154.0,0.0,0.0,1.4,4.864,5228.1,0
8.0,562.0,0.0,0.0,-1.8,1.405,5099.1,0
2.0,200.0,0.0,0.0,1.4,4.96,5228.1,0
0.0,6.0,0.0,0.0,-1.8,1.281,5099.1,0
0.0,247.0,0.0,0.0,1.1,4.86,5191.0,0
0.0,466.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,45.0,0.0,0.0,1.1,4.857,5191.0,0
5.0,108.0,1.0,1.0,-0.1,4.12,5195.8,0
0.0,8.0,1.0,1.0,-1.8,1.266,5099.1,0
3.0,641.0,0.0,0.0,-2.9,0.879,5076.2,1
2.0,110.0,0.0,0.0,1.4,4.961,5228.1,0
2.0,99.0,0.0,0.0,1.4,4.959,5228.1,0
1.0,37.0,0.0,0.0,1.4,4.864,5228.1,0
2.0,471.0,0.0,0.0,1.4,4.963,5228.1,0
2.0,60.0,0.0,0.0,1.4,4.961,5228.1,0
2.0,157.0,0.0,0.0,1.4,4.957,5228.1,0
1.0,276.0,0.0,0.0,1.4,4.865,5228.1,0
5.0,352.0,0.0,0.0,-0.1,4.076,5195.8,0
0.0,316.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,26.0,0.0,0.0,-1.8,1.299,5099.1,0
3.0,304.0,0.0,0.0,1.4,4.963,5228.1,0
0.0,261.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,142.0,1.0,1.0,-1.8,1.344,5099.1,0
1.0,356.0,0.0,0.0,1.4,4.864,5228.1,0
2.0,547.0,0.0,0.0,1.4,4.961,5228.1,0
1.0,35.0,0.0,0.0,1.4,4.961,5228.1,0
3.0,127.0,0.0,0.0,1.4,4.965,5228.1,0
0.0,27.0,0.0,0.0,1.1,4.857,5191.0,0
2.0,53.0,0.0,0.0,1.4,4.957,5228.1,0
0.0,493.0,0.0,0.0,-1.8,1.266,5099.1,0
3.0,210.0,0.0,0.0,1.4,4.962,5228.1,0
1.0,609.0,0.0,0.0,1.4,4.962,5228.1,0
5.0,40.0,0.0,0.0,-0.1,4.191,5195.8,0
0.0,61.0,0.0,0.0,1.1,4.857,5191.0,0
3.0,411.0,0.0,0.0,1.4,4.967,5228.1,0
5.0,378.0,1.0,1.0,-0.1,4.021,5195.8,0
0.0,54.0,0.0,0.0,-1.8,1.25,5099.1,0
2.0,144.0,0.0,0.0,1.4,4.963,5228.1,0
2.0,166.0,1.0,1.0,-2.9,0.979,5076.2,0
8.0,1365.0,1.0,1.0,-1.8,1.41,5099.1,1
8.0,882.0,1.0,2.0,-1.8,0.659,5008.7,1
2.0,149.0,0.0,0.0,1.4,4.961,5228.1,0
2.0,464.0,0.0,0.0,1.4,4.962,5228.1,0
0.0,71.0,0.0,0.0,1.1,4.859,5191.0,0
8.0,113.0,1.0,1.0,-1.8,0.644,5008.7,0
3.0,378.0,0.0,0.0,1.4,4.97,5228.1,0
0.0,112.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,25.0,0.0,0.0,-1.8,1.291,5099.1,0
5.0,92.0,0.0,0.0,-0.1,4.191,5195.8,0
0.0,211.0,0.0,0.0,1.1,4.859,5191.0,0
8.0,245.0,0.0,0.0,-1.8,1.435,5099.1,1
0.0,90.0,0.0,0.0,-1.8,1.266,5099.1,0
1.0,265.0,1.0,1.0,-1.7,0.761,4991.6,1
2.0,149.0,0.0,0.0,1.4,4.968,5228.1,0
2.0,128.0,0.0,0.0,1.4,4.957,5228.1,0
2.0,255.0,0.0,0.0,1.4,4.957,5228.1,0
3.0,105.0,0.0,0.0,1.4,4.963,5228.1,0
3.0,76.0,0.0,0.0,1.4,4.963,5228.1,0
0.0,12.0,0.0,0.0,-1.8,1.244,5099.1,0
1.0,186.0,0.0,0.0,1.4,4.961,5228.1,0
3.0,267.0,0.0,0.0,-2.9,0.879,5076.2,1
2.0,100.0,0.0,0.0,1.4,4.962,5228.1,0
5.0,62.0,0.0,0.0,-0.1,4.076,5195.8,0
3.0,111.0,0.0,0.0,1.4,4.963,5228.1,0
7.0,80.0,0.0,0.0,-1.8,1.65,5099.1,1
2.0,84.0,0.0,0.0,1.4,4.958,5228.1,0
5.0,412.0,0.0,0.0,-0.1,4.191,5195.8,0
5.0,88.0,0.0,0.0,-0.1,4.076,5195.8,0
1.0,178.0,0.0,0.0,1.4,4.866,5228.1,0
0.0,159.0,0.0,0.0,-1.8,1.27,5099.1,0
0.0,121.0,0.0,0.0,1.1,4.856,5191.0,0
1.0,521.0,0.0,0.0,1.4,4.961,5228.1,0
1.0,41.0,0.0,0.0,1.4,4.96,5228.1,0
8.0,201.0,0.0,0.0,-1.8,1.405,5099.1,0
5.0,325.0,0.0,0.0,-0.1,4.12,5195.8,0
0.0,87.0,0.0,0.0,-1.8,1.266,5099.1,0
2.0,165.0,0.0,0.0,1.4,4.96,5228.1,0
0.0,252.0,0.0,0.0,-1.8,1.266,5099.1,0
3.0,82.0,0.0,0.0,1.4,4.965,5228.1,0
4.0,139.0,0.0,0.0,-3.4,0.728,5017.5,0
3.0,140.0,0.0,0.0,1.4,4.966,5228.1,0
0.0,566.0,1.0,1.0,-1.8,1.266,5099.1,0
5.0,199.0,0.0,0.0,-0.1,4.153,5195.8,0
8.0,58.0,1.0,1.0,-1.8,1.365,5099.1,0
5.0,130.0,1.0,1.0,-0.1,4.12,5195.8,0
8.0,332.0,0.0,0.0,-1.8,1.423,5099.1,0
1.0,48.0,0.0,0.0,1.4,4.962,5228.1,0
3.0,199.0,0.0,0.0,1.4,4.968,5228.1,0
0.0,368.0,0.0,0.0,-1.8,1.344,5099.1,0
1.0,113.0,0.0,0.0,1.4,4.962,5228.1,0
2.0,1156.0,0.0,0.0,1.4,4.96,5228.1,0
0.0,93.0,0.0,0.0,1.1,4.859,5191.0,0
3.0,176.0,0.0,0.0,1.4,4.965,5228.1,0
1.0,436.0,0.0,0.0,1.4,4.961,5228.1,0
2.0,167.0,0.0,0.0,1.4,4.96,5228.1,0
3.0,58.0,0.0,0.0,1.4,4.963,5228.1,0
3.0,88.0,1.0,1.0,-2.9,0.883,5076.2,0
3.0,519.0,0.0,0.0,1.4,4.968,5228.1,0
0.0,562.0,0.0,0.0,-1.8,1.25,5099.1,1
2.0,151.0,0.0,0.0,1.4,4.957,5228.1,0
0.0,50.0,0.0,0.0,1.1,4.856,5191.0,0
0.0,145.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,379.0,0.0,0.0,1.1,4.857,5191.0,0
1.0,156.0,0.0,0.0,1.4,4.962,5228.1,0
1.0,140.0,0.0,0.0,-2.9,1.224,5076.2,0
5.0,399.0,0.0,0.0,-0.1,4.7,5195.8,1
0.0,703.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,156.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,505.0,0.0,0.0,-1.8,1.299,5099.1,0
2.0,287.0,0.0,0.0,1.4,4.957,5228.1,0
0.0,228.0,1.0,1.0,-1.8,1.344,5099.1,0
3.0,382.0,1.0,1.0,-1.7,0.904,4991.6,0
3.0,159.0,0.0,0.0,1.4,4.963,5228.1,0
8.0,232.0,1.0,1.0,-1.8,0.643,5008.7,0
1.0,230.0,0.0,0.0,1.4,4.959,5228.1,0
2.0,41.0,0.0,0.0,1.4,4.96,5228.1,0
1.0,1137.0,0.0,0.0,1.4,4.961,5228.1,1
0.0,137.0,0.0,0.0,-1.8,1.291,5099.1,0
2.0,160.0,0.0,0.0,1.4,4.963,5228.1,0
0.0,57.0,0.0,0.0,1.1,4.86,5191.0,0
7.0,187.0,1.0,2.0,-1.8,0.635,5008.7,1
0.0,64.0,0.0,0.0,1.1,4.855,5191.0,0
5.0,114.0,0.0,0.0,-0.1,4.153,5195.8,0
0.0,890.0,0.0,0.0,1.1,4.858,5191.0,0
5.0,29.0,0.0,0.0,-0.1,4.021,5195.8,0
2.0,92.0,0.0,0.0,1.4,4.963,5228.1,0
3.0,343.0,0.0,0.0,-1.7,0.886,4991.6,1
6.0,583.0,1.0,2.0,-3.0,0.717,5023.5,1
5.0,984.0,0.0,0.0,-3.4,0.714,5017.5,1
0.0,236.0,0.0,0.0,1.1,4.857,5191.0,0
2.0,64.0,0.0,0.0,1.4,4.957,5228.1,0
0.0,219.0,0.0,0.0,-1.8,1.327,5099.1,0
0.0,10.0,0.0,0.0,-1.8,1.291,5099.1,0
5.0,69.0,1.0,1.0,-3.4,0.722,5017.5,0
2.0,227.0,0.0,0.0,1.4,4.96,5228.1,0
2.0,225.0,0.0,0.0,1.4,4.963,5228.1,0
2.0,328.0,0.0,0.0,1.4,4.957,5228.1,0
2.0,166.0,0.0,0.0,1.4,4.963,5228.1,0
0.0,66.0,0.0,0.0,1.1,4.857,5191.0,0
3.0,148.0,0.0,0.0,1.4,4.963,5228.1,0
5.0,53.0,0.0,0.0,-0.1,4.12,5195.8,0
2.0,178.0,2.0,1.0,-1.7,0.876,4991.6,1
9.0,228.0,2.0,1.0,-1.1,0.883,4963.6,0
9.0,327.0,0.0,0.0,-1.1,0.879,4963.6,1
0.0,161.0,0.0,0.0,-1.8,1.334,5099.1,0
0.0,563.0,0.0,0.0,1.1,4.857,5191.0,0
1.0,323.0,0.0,0.0,-2.9,1.26,5076.2,1
0.0,702.0,0.0,0.0,1.1,4.857,5191.0,0
2.0,133.0,0.0,0.0,1.4,4.962,5228.1,0
2.0,458.0,0.0,0.0,1.4,4.963,5228.1,0
2.0,75.0,0.0,0.0,1.4,4.961,5228.1,0
1.0,165.0,0.0,0.0,1.4,4.864,5228.1,0
0.0,144.0,0.0,0.0,1.1,4.86,5191.0,0
2.0,59.0,0.0,0.0,1.4,4.958,5228.1,0
1.0,549.0,0.0,0.0,1.4,4.961,5228.1,0
3.0,140.0,0.0,0.0,1.4,4.965,5228.1,0
0.0,121.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,258.0,0.0,0.0,1.1,4.856,5191.0,0
8.0,205.0,1.0,1.0,-1.8,1.479,5099.1,0
0.0,12.0,0.0,0.0,-1.8,1.244,5099.1,0
8.0,606.0,1.0,2.0,-1.8,1.405,5099.1,0
8.0,218.0,1.0,1.0,-1.8,1.405,5099.1,0
0.0,101.0,0.0,0.0,1.1,4.857,5191.0,0
1.0,46.0,0.0,0.0,1.4,4.958,5228.1,0
1.0,143.0,0.0,0.0,1.4,4.959,5228.1,0
2.0,225.0,0.0,0.0,1.4,4.959,5228.1,0
8.0,299.0,0.0,0.0,-1.8,1.405,5099.1,0
0.0,304.0,0.0,0.0,-1.8,1.291,5099.1,0
0.0,446.0,1.0,1.0,-1.8,1.327,5099.1,0
2.0,136.0,0.0,0.0,1.4,4.962,5228.1,0
1.0,112.0,0.0,0.0,-2.9,1.262,5076.2,0
0.0,150.0,0.0,0.0,-1.8,1.344,5099.1,0
5.0,158.0,0.0,0.0,-0.1,4.12,5195.8,0
0.0,65.0,0.0,0.0,-1.8,1.25,5099.1,0
1.0,181.0,0.0,0.0,-2.9,1.266,5076.2,0
3.0,87.0,0.0,0.0,1.4,4.965,5228.1,0
0.0,391.0,0.0,0.0,-1.8,1.327,5099.1,0
2.0,197.0,0.0,0.0,1.4,4.957,5228.1,0
0.0,413.0,0.0,0.0,-1.8,1.327,5099.1,0
2.0,275.0,0.0,0.0,1.4,4.958,5228.1,0
1.0,170.0,0.0,0.0,1.4,4.959,5228.1,0
0.0,75.0,0.0,0.0,1.1,4.857,5191.0,0
3.0,187.0,0.0,0.0,-1.7,0.899,4991.6,0
0.0,295.0,0.0,0.0,1.1,4.859,5191.0,0
8.0,211.0,0.0,0.0,-1.8,1.41,5099.1,0
3.0,288.0,0.0,0.0,1.4,4.963,5228.1,0
3.0,97.0,0.0,0.0,1.4,4.964,5228.1,0
0.0,124.0,0.0,0.0,1.1,4.859,5191.0,0
5.0,446.0,0.0,0.0,-3.4,0.714,5017.5,0
2.0,184.0,0.0,0.0,1.4,4.961,5228.1,0
3.0,251.0,2.0,1.0,-2.9,0.879,5076.2,0
1.0,128.0,0.0,0.0,1.4,4.864,5228.1,0
0.0,1118.0,0.0,0.0,1.1,4.859,5191.0,0
0.0,54.0,1.0,1.0,-1.8,1.291,5099.1,0
3.0,224.0,0.0,0.0,1.4,4.967,5228.1,0
0.0,332.0,0.0,0.0,1.1,4.856,5191.0,0
0.0,785.0,0.0,0.0,1.1,4.857,5191.0,1
3.0,248.0,0.0,0.0,1.4,4.964,5228.1,0
3.0,103.0,0.0,0.0,1.4,4.963,5228.1,0
0.0,568.0,1.0,1.0,-1.8,1.344,5099.1,1
3.0,204.0,0.0,0.0,1.4,4.965,5228.1,0
1.0,605.0,0.0,0.0,1.4,4.865,5228.1,1
0.0,333.0,0.0,0.0,1.1,4.857,5191.0,0
3.0,193.0,1.0,2.0,-2.9,0.859,5076.2,1
0.0,198.0,1.0,1.0,-1.8,1.266,5099.1,0
0.0,69.0,0.0,0.0,-1.8,1.264,5099.1,0
3.0,122.0,0.0,0.0,1.4,4.964,5228.1,0
2.0,614.0,0.0,0.0,1.4,4.961,5228.1,0
7.0,460.0,0.0,0.0,-1.8,1.556,5099.1,1
0.0,247.0,0.0,0.0,1.1,4.859,5191.0,0
5.0,133.0,0.0,0.0,-0.1,4.12,5195.8,0
2.0,68.0,0.0,0.0,1.4,4.962,5228.1,0
2.0,115.0,0.0,0.0,1.4,4.962,5228.1,0
3.0,118.0,2.0,2.0,-1.7,0.9,4991.6,1
0.0,155.0,0.0,0.0,-1.8,1.281,5099.1,0
5.0,106.0,1.0,1.0,-0.1,4.076,5195.8,0
1.0,511.0,0.0,0.0,1.4,4.961,5228.1,0
4.0,450.0,1.0,2.0,-1.1,0.977,4963.6,1
1.0,153.0,0.0,0.0,1.4,4.961,5228.1,0
3.0,164.0,0.0,0.0,1.4,4.964,5228.1,0
0.0,150.0,0.0,0.0,-1.8,1.291,5099.1,0
0.0,139.0,0.0,0.0,1.1,4.859,5191.0,0
2.0,508.0,0.0,0.0,1.4,4.968,5228.1,0
2.0,332.0,0.0,0.0,1.4,4.962,5228.1,0
4.0,144.0,0.0,0.0,-3.4,0.72,5017.5,1
3.0,90.0,0.0,0.0,1.4,4.965,5228.1,0
0.0,72.0,0.0,0.0,1.1,4.857,5191.0,0
5.0,92.0,0.0,0.0,-3.4,0.716,5017.5,0
0.0,216.0,0.0,0.0,1.1,4.857,5191.0,0
3.0,136.0,0.0,0.0,1.4,4.964,5228.1,0
3.0,135.0,0.0,0.0,1.4,4.97,5228.1,0
0.0,285.0,0.0,0.0,-1.8,1.334,5099.1,0
0.0,76.0,0.0,0.0,1.1,4.86,5191.0,0
0.0,50.0,0.0,0.0,1.1,4.857,5191.0,0
3.0,185.0,0.0,0.0,1.4,4.968,5228.1,0
1.0,582.0,0.0,0.0,1.4,4.967,5228.1,0
2.0,46.0,0.0,0.0,1.4,4.957,5228.1,0
8.0,165.0,0.0,0.0,-1.8,1.41,5099.1,0
2.0,203.0,0.0,0.0,1.4,4.963,5228.1,0
0.0,182.0,2.0,1.0,-1.8,1.313,5099.1,0
7.0,47.0,0.0,0.0,-1.8,1.56,5099.1,0
2.0,286.0,0.0,0.0,1.4,4.962,5228.1,0
0.0,116.0,0.0,0.0,1.1,4.855,5191.0,0
5.0,53.0,1.0,1.0,-0.1,4.153,5195.8,0
0.0,247.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,378.0,0.0,0.0,1.1,4.856,5191.0,0
1.0,286.0,0.0,0.0,-1.7,0.767,4991.6,1
0.0,147.0,0.0,0.0,1.1,4.855,5191.0,0
3.0,120.0,0.0,0.0,1.4,4.967,5228.1,0
0.0,167.0,1.0,1.0,-1.8,1.334,5099.1,0
1.0,132.0,0.0,0.0,1.4,4.962,5228.1,0
1.0,21.0,0.0,0.0,1.4,4.866,5228.1,0
1.0,753.0,0.0,0.0,1.4,4.958,5228.1,0
0.0,188.0,0.0,0.0,1.1,4.858,5191.0,0
0.0,254.0,0.0,0.0,-1.8,1.354,5099.1,0
6.0,104.0,1.0,2.0,-3.0,0.71,5023.5,0
2.0,459.0,0.0,0.0,1.4,4.961,5228.1,0
1.0,320.0,0.0,0.0,1.4,4.958,5228.1,0
0.0,293.0,0.0,0.0,1.1,4.86,5191.0,0
0.0,397.0,0.0,0.0,1.1,4.858,5191.0,0
0.0,279.0,0.0,0.0,-1.8,1.313,5099.1,0
2.0,267.0,0.0,0.0,1.4,4.961,5228.1,0
5.0,117.0,0.0,0.0,-0.1,4.191,5195.8,0
3.0,1044.0,0.0,0.0,1.4,4.964,5228.1,1
2.0,106.0,0.0,0.0,-1.7,0.861,4991.6,0
0.0,15.0,0.0,0.0,-1.8,1.291,5099.1,0
0.0,184.0,0.0,0.0,1.1,4.859,5191.0,0
2.0,496.0,0.0,0.0,1.4,4.957,5228.1,1
5.0,337.0,0.0,0.0,-0.1,4.12,5195.8,1
8.0,127.0,0.0,0.0,-1.8,1.365,5099.1,0
8.0,40.0,0.0,0.0,-1.8,1.435,5099.1,0
3.0,511.0,0.0,0.0,1.4,4.963,5228.1,0
0.0,84.0,0.0,0.0,-1.8,1.266,5099.1,0
1.0,127.0,0.0,0.0,1.4,4.866,5228.1,0
0.0,302.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,176.0,0.0,0.0,-1.8,1.266,5099.1,0
1.0,250.0,0.0,0.0,-2.9,1.252,5076.2,0
1.0,334.0,0.0,0.0,1.4,4.967,5228.1,0
0.0,1093.0,0.0,0.0,1.1,4.86,5191.0,1
0.0,510.0,0.0,0.0,-1.8,0.672,5008.7,1
3.0,35.0,0.0,0.0,1.4,4.963,5228.1,0
3.0,176.0,0.0,0.0,1.4,4.965,5228.1,0
5.0,102.0,0.0,0.0,-0.1,4.021,5195.8,0
0.0,106.0,0.0,0.0,1.1,4.859,5191.0,0
8.0,526.0,0.0,0.0,-1.8,1.405,5099.1,1
2.0,359.0,0.0,0.0,1.4,4.962,5228.1,0
2.0,2078.0,0.0,0.0,1.4,4.963,5228.1,1
1.0,85.0,0.0,0.0,1.4,4.866,5228.1,0
9.0,8.0,0.0,0.0,-1.1,0.882,4963.6,0
0.0,298.0,0.0,0.0,1.1,4.86,5191.0,0
7.0,76.0,0.0,0.0,-1.8,1.811,5099.1,0
0.0,77.0,0.0,0.0,-1.8,1.354,5099.1,0
0.0,190.0,0.0,0.0,1.1,4.858,5191.0,0
5.0,89.0,1.0,1.0,-0.1,4.021,5195.8,0
8.0,239.0,0.0,0.0,-1.8,1.405,5099.1,0
3.0,143.0,2.0,1.0,-1.7,0.896,4991.6,0
9.0,679.0,0.0,0.0,-1.1,0.879,4963.6,1
8.0,239.0,0.0,0.0,-1.8,1.453,5099.1,0
2.0,150.0,0.0,0.0,1.4,4.963,5228.1,0
5.0,75.0,0.0,0.0,-0.1,4.076,5195.8,0
0.0,325.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,265.0,0.0,0.0,1.1,4.856,5191.0,0
0.0,15.0,0.0,0.0,1.1,4.856,5191.0,0
5.0,42.0,0.0,0.0,-0.1,4.153,5195.8,0
5.0,62.0,1.0,1.0,-0.1,4.12,5195.8,0
8.0,216.0,1.0,1.0,-1.8,1.453,5099.1,0
0.0,152.0,0.0,0.0,1.1,4.857,5191.0,0
2.0,136.0,0.0,0.0,1.4,4.96,5228.1,0
0.0,51.0,1.0,1.0,-1.8,1.334,5099.1,0
0.0,452.0,0.0,0.0,1.1,4.857,5191.0,0
4.0,88.0,0.0,0.0,-3.4,0.74,5017.5,0
8.0,143.0,1.0,1.0,-1.8,1.405,5099.1,0
2.0,482.0,0.0,0.0,1.4,4.962,5228.1,0
3.0,136.0,3.0,1.0,-2.9,0.881,5076.2,0
1.0,188.0,0.0,0.0,1.4,4.958,5228.1,0
5.0,130.0,0.0,0.0,-0.1,4.076,5195.8,0
5.0,182.0,1.0,2.0,-3.4,0.715,5017.5,1
0.0,164.0,0.0,0.0,-1.8,1.266,5099.1,0
0.0,8.0,0.0,0.0,-1.8,1.244,5099.1,0
2.0,121.0,0.0,0.0,1.4,4.961,5228.1,0
5.0,277.0,0.0,0.0,-0.1,4.12,5195.8,0
0.0,262.0,0.0,0.0,1.1,4.857,5191.0,0
2.0,320.0,0.0,0.0,1.4,4.962,5228.1,0
1.0,42.0,0.0,0.0,-2.9,1.26,5076.2,0
0.0,129.0,0.0,0.0,1.1,4.856,5191.0,0
1.0,1094.0,0.0,0.0,1.4,4.959,5228.1,1
0.0,86.0,0.0,0.0,-1.8,1.291,5099.1,0
9.0,169.0,0.0,0.0,-1.1,0.879,4963.6,0
3.0,120.0,0.0,0.0,1.4,4.963,5228.1,0
1.0,193.0,0.0,0.0,1.4,4.967,5228.1,0
1.0,575.0,0.0,0.0,1.4,4.961,5228.1,0
3.0,184.0,0.0,0.0,1.4,4.964,5228.1,0
2.0,52.0,0.0,0.0,1.4,4.962,5228.1,0
0.0,88.0,0.0,0.0,1.1,4.856,5191.0,0
3.0,27.0,0.0,0.0,-1.7,0.886,4991.6,0
0.0,101.0,0.0,0.0,1.1,4.856,5191.0,0
9.0,387.0,3.0,2.0,-1.1,0.882,4963.6,0
4.0,353.0,0.0,0.0,-3.4,0.728,5017.5,1
3.0,69.0,0.0,0.0,1.4,4.965,5228.1,0
1.0,10.0,0.0,0.0,1.4,4.958,5228.1,0
1.0,79.0,0.0,0.0,1.4,4.959,5228.1,0
0.0,1023.0,0.0,0.0,1.1,4.859,5191.0,0
5.0,138.0,2.0,1.0,-3.4,0.719,5017.5,0
5.0,98.0,0.0,0.0,-0.1,4.191,5195.8,0
3.0,70.0,0.0,0.0,1.4,4.966,5228.1,0
2.0,29.0,0.0,0.0,1.4,4.963,5228.1,0
3.0,1117.0,0.0,0.0,-2.9,0.879,5076.2,0
0.0,194.0,0.0,0.0,1.1,4.856,5191.0,0
0.0,878.0,1.0,1.0,-1.8,1.327,5099.1,1
2.0,75.0,0.0,0.0,1.4,4.96,5228.1,0
0.0,147.0,0.0,0.0,1.1,4.857,5191.0,0
0.0,390.0,0.0,0.0,1.1,4.855,5191.0,0
3.0,89.0,1.0,2.0,-2.9,0.884,5076.2,0
4.0,258.0,3.0,2.0,-1.1,1.043,4963.6,1
3.0,148.0,0.0,0.0,1.4,4.964,5228.1,0
3.0,592.0,1.0,1.0,-1.7,0.899,4991.6,1
3.0,484.0,0.0,0.0,1.4,4.965,5228.1,0
0.0,24.0,0.0,0.0,-1.8,1.266,5099.1,0
8.0,239.0,1.0,1.0,-1.8,1.405,5099.1,0
0.0,657.0,0.0,0.0,-1.8,1.299,5099.1,1
0.0,101.0,0.0,0.0,1.1,4.856,5191.0,0
3.0,68.0,0.0,0.0,1.4,4.967,5228.1,0
0.0,84.0,0.0,0.0,-1.8,1.266,5099.1,0
8.0,921.0,1.0,1.0,-1.8,1.405,5099.1,0
0.0,155.0,2.0,1.0,-1.8,1.266,5099.1,0
3.0,88.0,0.0,0.0,1.4,4.962,5228.1,0
3.0,1087.0,1.0,2.0,-1.7,0.904,4991.6,1
9.0,169.0,2.0,2.0,-3.4,0.778,5017.5,1
